SG_PARTIDO,NM_PARTIDO,DS_CARGO,SG_UF,txGenFeminino,totalGenFeminino,txCorRacaPreta,totalCorRacaPreta,txCorRacaPretaParda,totalCorRacaPretaParda,txCorRacaNaoBranca,totalCorRacaNaoBranca,totalBens,avgBens,avgBensNotZero,txEstadoCivilCasado,txEstadoCivilSolteiro,txEstadoCivilSeparadoDivorciado,avgIdade,totalCandidaturas
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,PR,0.351618705035971,391,0.0746402877697842,83,0.276978417266187,308,0.296762589928058,330,200501995.12,180307.549568345,259717.608963731,0.553956834532374,0.308453237410072,0.0143884892086331,48.7176258992806,1112
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,RJ,0.350617283950617,142,0.165432098765432,67,0.580246913580247,235,0.592592592592593,240,42021026.56,103755.621135802,271103.39716129,0.506172839506173,0.333333333333333,0.00987654320987654,49.0172839506173,405
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,RN,0.353395061728395,229,0.087962962962963,57,0.62037037037037,402,0.626543209876543,406,51435868.08,79376.3396296296,117972.174495413,0.450617283950617,0.450617283950617,0.00308641975308642,44.7546296296296,648
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,RO,0.365079365079365,23,0.111111111111111,7,0.698412698412698,44,0.746031746031746,47,14551992.37,230984.005873016,309616.85893617,0.555555555555556,0.365079365079365,0.0,46.4285714285714,63
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,RR,0.360655737704918,22,0.0819672131147541,5,0.737704918032787,45,0.819672131147541,50,10758498.35,176368.825409836,398462.901851852,0.344262295081967,0.622950819672131,0.0,44.1475409836066,61
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,RS,0.364554122265844,650,0.0701065619742008,125,0.139652271452608,249,0.146382501402131,261,380264928.33,213272.534116657,286344.070376506,0.439708356702187,0.389231632080763,0.0302860347728547,49.0931015143017,1783
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,SC,0.358569051580699,431,0.040765391014975,49,0.126455906821963,152,0.131447587354409,158,459496140.4,382276.32312812,482664.01302521,0.519134775374376,0.335274542429285,0.0183028286189684,47.4409317803661,1202
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,SE,0.343283582089552,46,0.126865671641791,17,0.805970149253731,108,0.813432835820896,109,9735653.99,72654.1342537313,110632.431704545,0.440298507462687,0.477611940298507,0.00746268656716418,46.9850746268657,134
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,SP,0.348989113530327,1122,0.0861586314152411,277,0.318818040435459,1025,0.331881804043546,1067,588751093.82,183126.312230171,286496.88263747,0.531259720062208,0.315396578538103,0.00933125972006221,49.49766718507,3215
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,TO,0.368,138,0.122666666666667,46,0.786666666666667,295,0.805333333333333,302,72237715.58,192633.908213333,281080.60536965,0.432,0.482666666666667,0.0,43.4773333333333,375
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,AC,0.166666666666667,1,0.0,0,0.833333333333333,5,1.0,6,2043610,340601.666666667,340601.666666667,0.166666666666667,0.5,0.0,48.6666666666667,6
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,AL,0.0,0,0.0,0,0.75,3,0.75,3,647534.74,161883.685,215844.913333333,0.75,0.0,0.0,45.25,4
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,AM,0.333333333333333,3,0.0,0,0.777777777777778,7,0.777777777777778,7,7165000,796111.111111111,1791250.0,0.555555555555556,0.111111111111111,0.111111111111111,47.6666666666667,9
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,AP,0.5,1,0.5,1,1.0,2,1.0,2,823063.86,411531.93,823063.86,1.0,0.0,0.0,53.0,2
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,BA,0.0869565217391304,2,0.0869565217391304,2,0.826086956521739,19,0.826086956521739,19,14546776.93,632468.562173913,632468.562173913,0.478260869565217,0.434782608695652,0.0,54.6521739130435,23
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,CE,0.357142857142857,5,0.142857142857143,2,0.571428571428571,8,0.571428571428571,8,6126088.85,437577.775,556917.168181818,0.785714285714286,0.214285714285714,0.0,49.3571428571429,14
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,ES,0.368421052631579,7,0.0,0,0.368421052631579,7,0.368421052631579,7,36514826.25,1921832.96052632,2808832.78846154,0.789473684210526,0.105263157894737,0.0,48.0,19
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,GO,0.24390243902439,10,0.024390243902439,1,0.560975609756098,23,0.585365853658537,24,53026573.33,1293331.05682927,1433150.63054054,0.707317073170732,0.195121951219512,0.0,48.2439024390244,41
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,MA,0.181818181818182,4,0.0454545454545455,1,0.636363636363636,14,0.636363636363636,14,14779665.38,671802.971818182,703793.58952381,0.727272727272727,0.227272727272727,0.0,49.2272727272727,22
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,MG,0.0977443609022556,13,0.0601503759398496,8,0.383458646616541,51,0.383458646616541,51,78401823.74,589487.396541353,642637.899508197,0.676691729323308,0.165413533834586,0.0225563909774436,53.1127819548872,133
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,MS,0.142857142857143,3,0.0,0,0.428571428571429,9,0.428571428571429,9,15768463.78,750879.227619048,788423.189,0.80952380952381,0.0476190476190476,0.0,49.6666666666667,21
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,MT,0.315789473684211,6,0.157894736842105,3,0.736842105263158,14,0.736842105263158,14,26630472.66,1401603.82421053,1401603.82421053,0.631578947368421,0.315789473684211,0.0,48.0,19
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,PA,0.227272727272727,5,0.0909090909090909,2,0.818181818181818,18,0.863636363636364,19,9018513.4,409932.427272727,530500.788235294,0.772727272727273,0.227272727272727,0.0,50.1818181818182,22
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,PB,0.206896551724138,6,0.0,0,0.551724137931034,16,0.620689655172414,18,4827620.98,166469.688965517,219437.317272727,0.655172413793103,0.206896551724138,0.0,47.6206896551724,29
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,PE,0.224489795918367,11,0.0204081632653061,1,0.551020408163265,27,0.612244897959184,30,9178219.55,187310.603061225,278127.865151515,0.73469387755102,0.204081632653061,0.0,48.3265306122449,49
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,PI,0.0,0,0.0,0,0.5,1,0.5,1,1325000,662500.0,662500.0,0.5,0.5,0.0,56.0,2
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,PR,0.119047619047619,5,0.0238095238095238,1,0.142857142857143,6,0.166666666666667,7,36376767.59,866113.514047619,932737.63051282,0.714285714285714,0.166666666666667,0.0,55.4523809523809,42
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,RJ,0.25,1,0.0,0,0.5,2,0.5,2,1409999,352499.75,352499.75,0.75,0.0,0.0,44.25,4
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,RN,0.466666666666667,21,0.0,0,0.4,18,0.4,18,13196131.92,293247.376,377032.340571429,0.666666666666667,0.266666666666667,0.0,48.8666666666667,45
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,RO,0.0,0,0.0,0,1.0,2,1.0,2,450624.9,225312.45,225312.45,0.5,0.5,0.0,47.5,2
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,RR,0.666666666666667,2,0.0,0,0.333333333333333,1,0.666666666666667,2,100000,33333.3333333333,100000.0,0.666666666666667,0.333333333333333,0.0,42.0,3
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,RS,0.189655172413793,11,0.0172413793103448,1,0.0344827586206897,2,0.0517241379310345,3,35946541.63,619767.959137931,691279.646730769,0.448275862068966,0.310344827586207,0.0,51.0862068965517,58
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,SC,0.215686274509804,11,0.0,0,0.0,0,0.0,0,52367798.43,1026819.57705882,1047355.9686,0.686274509803922,0.117647058823529,0.0,50.3137254901961,51
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,SE,0.0,0,0.166666666666667,1,0.666666666666667,4,0.666666666666667,4,1642892.93,273815.488333333,547630.976666667,0.666666666666667,0.333333333333333,0.0,51.0,6
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,SP,0.202020202020202,20,0.0505050505050505,5,0.141414141414141,14,0.161616161616162,16,95204372.51,961660.328383838,1133385.38702381,0.686868686868687,0.191919191919192,0.0202020202020202,53.9494949494949,99
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,TO,0.176470588235294,3,0.0588235294117647,1,0.705882352941177,12,0.705882352941177,12,7690867.49,452403.97,512724.499333333,0.705882352941177,0.294117647058824,0.0,48.2941176470588,17
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,AL,0.333333333333333,1,0.333333333333333,1,1.0,3,1.0,3,65000,21666.6666666667,65000.0,1.0,0.0,0.0,49.0,3
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,AM,0.333333333333333,1,0.0,0,1.0,3,1.0,3,165000,55000.0,82500.0,0.333333333333333,0.333333333333333,0.0,56.3333333333333,3
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,AP,0.0,0,0.0,0,1.0,1,1.0,1,365539.89,365539.89,365539.89,1.0,0.0,0.0,52.0,1
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,BA,0.285714285714286,6,0.619047619047619,13,0.904761904761905,19,0.952380952380952,20,3768032.38,179430.113333333,269145.17,0.428571428571429,0.380952380952381,0.0,49.2380952380952,21
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,CE,0.0,0,0.333333333333333,3,0.888888888888889,8,0.888888888888889,8,2376866,264096.222222222,264096.222222222,0.555555555555556,0.333333333333333,0.111111111111111,51.7777777777778,9
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,ES,0.625,5,0.25,2,0.75,6,0.75,6,1204444,150555.5,200740.666666667,0.5,0.25,0.0,45.375,8
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,GO,0.0,0,0.0,0,0.75,3,0.75,3,3503927.59,875981.8975,1167975.86333333,0.5,0.5,0.0,52.75,4
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,MA,0.2,3,0.2,3,0.8,12,0.8,12,3140011.74,209334.116,261667.645,0.6,0.266666666666667,0.0,56.5333333333333,15
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,MG,0.125,1,0.25,2,0.875,7,0.875,7,8891324.54,1111415.5675,1270189.22,0.625,0.0,0.0,51.125,8
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,MS,0.166666666666667,1,0.166666666666667,1,0.333333333333333,2,0.333333333333333,2,595020.1,99170.0166666667,148755.025,0.5,0.5,0.0,46.0,6
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,MT,0.0,0,0.0,0,0.0,0,0.0,0,2420000,2420000.0,2420000.0,1.0,0.0,0.0,65.0,1
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,PA,0.142857142857143,1,0.0,0,0.571428571428571,4,0.571428571428571,4,2867960.8,409708.685714286,716990.2,0.142857142857143,0.714285714285714,0.0,52.2857142857143,7
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,PB,0.2,1,0.2,1,0.6,3,0.6,3,706000,141200.0,141200.0,0.6,0.4,0.0,51.4,5
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,PE,0.266666666666667,4,0.266666666666667,4,0.466666666666667,7,0.533333333333333,8,2124053,141603.533333333,212405.3,0.466666666666667,0.2,0.0666666666666667,54.6,15
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,PI,0.0,0,0.25,1,0.75,3,0.75,3,1271900,317975.0,423966.666666667,1.0,0.0,0.0,54.0,4
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,PR,0.2,1,0.2,1,0.4,2,0.4,2,1239995.02,247999.004,413331.673333333,0.4,0.4,0.0,51.8,5
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,RJ,0.318181818181818,7,0.409090909090909,9,0.545454545454545,12,0.545454545454545,12,3383237.01,153783.500454545,187957.611666667,0.272727272727273,0.5,0.0,49.0909090909091,22
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,RN,0.0,0,0.2,1,0.4,2,0.4,2,240902,48180.4,60225.5,0.2,0.6,0.0,55.8,5
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,RO,0.0,0,0.0,0,1.0,1,1.0,1,0,0.0,0,1.0,0.0,0.0,43.0,1
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,RR,0.0,0,0.0,0,0.5,1,0.5,1,560000,280000.0,560000.0,0.5,0.5,0.0,36.5,2
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,RS,0.0,0,0.0,0,0.111111111111111,1,0.111111111111111,1,4166000,462888.888888889,694333.333333333,0.111111111111111,0.777777777777778,0.0,49.5555555555556,9
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,SC,0.333333333333333,2,0.0,0,0.166666666666667,1,0.166666666666667,1,2805836.83,467639.471666667,467639.471666667,0.333333333333333,0.5,0.0,56.0,6
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,SE,0.428571428571429,3,0.285714285714286,2,0.857142857142857,6,0.857142857142857,6,956000,136571.428571429,239000.0,0.571428571428571,0.285714285714286,0.0,43.4285714285714,7
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,SP,0.357142857142857,15,0.238095238095238,10,0.30952380952381,13,0.333333333333333,14,8278161.6,197099.085714286,236518.902857143,0.238095238095238,0.523809523809524,0.0,48.1190476190476,42
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,TO,1.0,1,1.0,1,1.0,1,1.0,1,1945000,1945000.0,1945000.0,1.0,0.0,0.0,63.0,1
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,AC,0.346153846153846,9,0.153846153846154,4,0.961538461538462,25,1.0,26,2361900,90842.3076923077,295237.5,0.307692307692308,0.576923076923077,0.0,43.8846153846154,26
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,AL,0.304347826086957,7,0.304347826086957,7,0.782608695652174,18,0.782608695652174,18,8610500,374369.565217391,1230071.42857143,0.695652173913043,0.304347826086957,0.0,43.6086956521739,23
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,AM,0.416666666666667,30,0.138888888888889,10,0.777777777777778,56,0.833333333333333,60,2558646.85,35536.7618055556,182760.489285714,0.180555555555556,0.763888888888889,0.0,45.4027777777778,72
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,AP,0.4,4,0.4,4,0.6,6,0.6,6,271565.58,27156.558,135782.79,0.0,1.0,0.0,42.2,10
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,BA,0.398533007334963,163,0.393643031784841,161,0.836185819070905,342,0.899755501222494,368,27825140.54,68032.1284596577,128226.454101382,0.290953545232274,0.603911980440098,0.00244498777506112,47.4352078239609,409
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,CE,0.422413793103448,49,0.21551724137931,25,0.758620689655172,88,0.775862068965517,90,6012874.91,51835.1285344828,125268.227291667,0.318965517241379,0.603448275862069,0.00862068965517241,45.4741379310345,116
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,ES,0.430555555555556,31,0.402777777777778,29,0.722222222222222,52,0.722222222222222,52,6762025.03,93917.0143055556,193200.715142857,0.375,0.486111111111111,0.0,47.8611111111111,72
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,GO,0.435294117647059,37,0.176470588235294,15,0.705882352941177,60,0.776470588235294,66,11495564.36,135241.933647059,359236.38625,0.223529411764706,0.576470588235294,0.0117647058823529,43.8470588235294,85
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,MA,0.424460431654676,59,0.338129496402878,47,0.856115107913669,119,0.863309352517986,120,6042915.75,43474.214028777,104188.202586207,0.237410071942446,0.690647482014389,0.00719424460431655,44.3741007194245,139
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,MG,0.431734317343173,117,0.306273062730627,83,0.671586715867159,182,0.708487084870849,192,29859904.79,110184.150516605,201756.113445946,0.328413284132841,0.542435424354244,0.003690036900369,44.830258302583,271
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,MS,0.409836065573771,25,0.180327868852459,11,0.327868852459016,20,0.573770491803279,35,4831364.23,79202.692295082,230064.963333333,0.39344262295082,0.491803278688525,0.0,46.8688524590164,61
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,MT,0.416666666666667,10,0.208333333333333,5,1.0,24,1.0,24,1648000,68666.6666666667,164800.0,0.333333333333333,0.625,0.0,47.9583333333333,24
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,PA,0.402010050251256,80,0.276381909547739,55,0.814070351758794,162,0.844221105527638,168,14335437.19,72037.3728140703,155819.969456522,0.221105527638191,0.743718592964824,0.0,45.4321608040201,199
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,PB,0.377358490566038,20,0.132075471698113,7,0.660377358490566,35,0.679245283018868,36,5781112,109077.58490566,231244.48,0.415094339622642,0.377358490566038,0.0,47.7924528301887,53
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,PE,0.408695652173913,94,0.326086956521739,75,0.734782608695652,169,0.756521739130435,174,4728644.82,20559.3253043478,82958.6705263158,0.291304347826087,0.591304347826087,0.00434782608695652,45.5739130434783,230
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,PI,0.342105263157895,13,0.289473684210526,11,0.868421052631579,33,0.921052631578947,35,1981444.84,52143.2852631579,123840.3025,0.210526315789474,0.657894736842105,0.0,45.3684210526316,38
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,PR,0.364341085271318,47,0.217054263565891,28,0.503875968992248,65,0.573643410852713,74,12642295.41,98002.29,229859.916545455,0.325581395348837,0.488372093023256,0.0232558139534884,45.3953488372093,129
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,RJ,0.408921933085502,110,0.390334572490706,105,0.646840148698885,174,0.654275092936803,176,19162574.42,71236.336133829,168092.758070175,0.315985130111524,0.546468401486989,0.00371747211895911,47.3866171003717,269
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,RN,0.440677966101695,26,0.254237288135593,15,0.694915254237288,41,0.76271186440678,45,4676444.57,79261.7723728813,173201.650740741,0.305084745762712,0.610169491525424,0.0,46.2033898305085,59
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,RO,0.347826086956522,8,0.173913043478261,4,0.869565217391304,20,0.869565217391304,20,2328705,101248.043478261,291088.125,0.130434782608696,0.869565217391304,0.0,47.7391304347826,23
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,RR,0.352941176470588,6,0.0,0,0.0,0,1.0,17,185000,10882.3529411765,92500.0,0.176470588235294,0.705882352941177,0.0,41.5882352941176,17
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,RS,0.391061452513966,70,0.23463687150838,42,0.35195530726257,63,0.35195530726257,63,26556258.33,148358.985083799,265562.5823,0.290502793296089,0.620111731843575,0.0111731843575419,45.7374301675978,179
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,SC,0.515625,33,0.25,16,0.390625,25,0.46875,30,9006523.15,140726.92421875,272924.943939394,0.1875,0.6875,0.0,43.734375,64
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,SE,0.363636363636364,20,0.327272727272727,18,0.836363636363636,46,0.836363636363636,46,6250982.33,113654.224181818,189423.706969697,0.181818181818182,0.636363636363636,0.0181818181818182,47.7272727272727,55
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,SP,0.422093023255814,363,0.244186046511628,210,0.480232558139535,413,0.497674418604651,428,91210319.47,106058.511011628,199584.944135667,0.313953488372093,0.517441860465116,0.00697674418604651,46.943023255814,860
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,TO,0.5,4,0.75,6,1.0,8,1.0,8,650000,81250.0,92857.1428571429,0.375,0.375,0.0,49.0,8
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VICE-PREFEITO,AL,0.333333333333333,1,0.0,0,1.0,3,1.0,3,250000,83333.3333333333,250000.0,1.0,0.0,0.0,37.3333333333333,3
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VICE-PREFEITO,AM,0.6,3,0.0,0,0.8,4,1.0,5,125000,25000.0,62500.0,0.4,0.6,0.0,44.8,5
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VICE-PREFEITO,BA,0.428571428571429,12,0.571428571428571,16,0.892857142857143,25,0.892857142857143,25,5533035,197608.392857143,307390.833333333,0.142857142857143,0.678571428571429,0.0,53.4285714285714,28
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VICE-PREFEITO,CE,0.428571428571429,3,0.142857142857143,1,1.0,7,1.0,7,35000,5000.0,17500.0,0.285714285714286,0.714285714285714,0.0,41.2857142857143,7
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VICE-PREFEITO,ES,0.125,1,0.25,2,0.375,3,0.375,3,390420,48802.5,78084.0,0.375,0.5,0.0,41.75,8
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VICE-PREFEITO,GO,0.6,3,0.0,0,0.6,3,0.6,3,45000,9000.0,45000.0,0.4,0.6,0.0,50.4,5
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VICE-PREFEITO,MA,0.2,3,0.333333333333333,5,0.933333333333333,14,0.933333333333333,14,1491454,99430.2666666667,149145.4,0.466666666666667,0.466666666666667,0.0666666666666667,50.0,15
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VICE-PREFEITO,MG,0.363636363636364,4,0.0909090909090909,1,0.545454545454545,6,0.545454545454545,6,2287067.51,207915.228181818,326723.93,0.454545454545455,0.363636363636364,0.0,50.2727272727273,11
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VICE-PREFEITO,MS,0.75,3,0.0,0,0.0,0,0.25,1,5269,1317.25,5269.0,0.25,0.75,0.0,48.0,4
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VICE-PREFEITO,MT,0.0,0,0.0,0,0.0,0,0.0,0,80000,80000.0,80000.0,1.0,0.0,0.0,55.0,1
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VICE-PREFEITO,PA,0.3,3,0.1,1,0.9,9,0.9,9,1630037.97,163003.797,203754.74625,0.4,0.6,0.0,48.1,10
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VICE-PREFEITO,PB,0.666666666666667,2,0.333333333333333,1,0.666666666666667,2,0.666666666666667,2,9627,3209.0,9627.0,0.666666666666667,0.333333333333333,0.0,44.6666666666667,3
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VICE-PREFEITO,PE,0.461538461538462,6,0.307692307692308,4,0.538461538461538,7,0.769230769230769,10,318199.92,24476.9169230769,53033.32,0.384615384615385,0.461538461538462,0.0,43.6153846153846,13
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VICE-PREFEITO,PI,0.5,2,0.25,1,0.75,3,0.75,3,351420,87855.0,87855.0,0.5,0.5,0.0,47.5,4
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VICE-PREFEITO,PR,0.5,2,0.25,1,0.5,2,0.5,2,487000,121750.0,162333.333333333,0.0,0.75,0.0,37.25,4
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VICE-PREFEITO,RJ,0.4,10,0.32,8,0.52,13,0.52,13,3534157.28,141366.2912,294513.106666667,0.28,0.44,0.0,53.08,25
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VICE-PREFEITO,RN,0.25,1,0.25,1,0.75,3,1.0,4,212000,53000.0,70666.6666666667,0.75,0.25,0.0,48.5,4
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VICE-PREFEITO,RO,1.0,2,0.0,0,1.0,2,1.0,2,0,0.0,0,0.0,1.0,0.0,37.0,2
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VICE-PREFEITO,RR,0.0,0,0.0,0,1.0,1,1.0,1,985000,985000.0,985000.0,0.0,1.0,0.0,56.0,1
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VICE-PREFEITO,RS,0.727272727272727,8,0.272727272727273,3,0.272727272727273,3,0.272727272727273,3,3513610.96,319419.178181818,585601.826666667,0.272727272727273,0.545454545454545,0.0,46.0909090909091,11
